Epoch,Train Acc,Val Acc,Train Loss,Val Loss
0,0.09892451298701299,0.14777728873239437,2.3138134479522705,2.3008021116256714
1,0.12682629870129872,0.22205105633802819,2.2870863505772183,2.247563123703003
2,0.19882981601731603,0.2244168133802817,2.232827663421631,2.230382204055786
3,0.2306547619047619,0.2071963028169014,2.210758992603847,2.2175360918045044
4,0.28226461038961037,0.24158230633802819,2.1838327816554477,2.1860052347183228
5,0.331540854978355,0.30182658450704225,2.127474682671683,2.1568007469177246
6,0.35020968614718617,0.31354533450704225,2.1143506935664584,2.139907956123352
7,0.40016233766233766,0.29792033450704225,2.083587510245187,2.132574677467346
8,0.3968141233766234,0.3542033450704225,2.066622802189418,2.1024553775787354
9,0.4239042207792208,0.3581095950704225,2.0322818415505544,2.0964900255203247
10,0.3931615259740259,0.3909551056338028,2.0480752331869945,2.1094181537628174
11,0.4785917207792208,0.40580985915492956,2.0175310373306274,2.0608562231063843
12,0.4858292748917749,0.37450484154929575,2.0009529420307706,2.100261092185974
13,0.49296536796536794,0.4355193661971831,1.9905051674161638,2.0337904691696167
14,0.5179247835497836,0.4277068661971831,1.965133684022086,2.0185388326644897
15,0.5450148809523809,0.39953785211267606,1.9520540748323714,2.0529420375823975
16,0.5335497835497836,0.4316131161971831,1.9538989748273576,2.0040038228034973
17,0.5606398809523809,0.5004401408450705,1.9292320013046265,2.018530786037445
18,0.5952380952380952,0.510618397887324,1.9112230369022913,1.9849364757537842
19,0.5702448593073594,0.5512764084507042,1.9269651685442244,1.9629241228103638
20,0.6122497294372294,0.5364216549295775,1.8892228262765067,1.9504528045654297
21,0.6362621753246753,0.5403279049295775,1.8731424638203211,1.9374010562896729
22,0.6157332251082251,0.5364216549295775,1.8772195407322474,1.9319671392440796
23,0.6317978896103896,0.5364216549295775,1.8626894780567713,1.926794171333313
24,0.6222943722943723,0.5442341549295775,1.860884734562465,1.9221495985984802
25,0.618946158008658,0.5481404049295775,1.8575612476893835,1.9186762571334839
26,0.6199269480519481,0.5403279049295775,1.8492338487080164,1.9142845273017883
27,0.6285849567099567,0.5403279049295775,1.8429968186787196,1.9111714959144592
28,0.6038622835497834,0.5403279049295775,1.8559296131134033,1.9093237519264221
29,0.6264880952380952,0.5403279049295775,1.8358070850372314,1.9057428240776062
30,0.6062297077922078,0.5403279049295775,1.8537942852292741,1.902396023273468
31,0.6140422077922078,0.5403279049295775,1.852763601711818,1.9041526913642883
32,0.6264880952380952,0.5364216549295775,1.8340943200247628,1.901520311832428
33,0.608191287878788,0.5403279049295775,1.8426370791026525,1.8992887735366821
34,0.6278747294372294,0.5403279049295775,1.8330227136611938,1.892377257347107
35,0.6255073051948052,0.39018485915492956,1.8373615060533797,2.0833641290664673
36,0.5489042207792207,0.5403279049295775,1.908840468951634,1.8869431614875793
37,0.6433644480519481,0.6724801936619718,1.820646149771554,1.8508688807487488
38,0.683678300865801,0.6724801936619718,1.818932124546596,1.8446446061134338
39,0.7252773268398268,0.6904709507042254,1.7887388808386666,1.8240962624549866
40,0.687601461038961,0.6146016725352113,1.8071258238383703,1.8672186136245728
41,0.7166193181818182,0.6865647007042254,1.7841080597468786,1.8064091801643372
42,0.7226055194805195,0.6943772007042254,1.7730943475450789,1.8000089526176453
43,0.7216247294372294,0.6975132042253521,1.7671805620193481,1.7965254187583923
44,0.7376893939393939,0.6951474471830985,1.7639957496098109,1.7957762479782104
45,0.7453666125541126,0.7021897007042254,1.7547356060573034,1.7798126339912415
46,0.7043425324675325,0.6990536971830985,1.7829399108886719,1.7824472784996033
47,0.7477340367965368,0.7404819542253521,1.7362619638442993,1.7567537426948547
48,0.7611268939393939,0.7475242077464789,1.7303966624396188,1.756039798259735
49,0.763764880952381,0.7475242077464789,1.7310780797685896,1.7461657524108887
50,0.689157196969697,0.6192781690140845,1.792451296533857,1.8616966009140015
51,0.7252773268398268,0.7662852112676056,1.753387689590454,1.7261426448822021
52,0.7802353896103896,0.7780039612676056,1.7063339608056205,1.7140603065490723
53,0.8121956168831169,0.7740977112676056,1.692532011440822,1.7278846502304077
54,0.7965706168831169,0.822568221830986,1.6998350960867745,1.6981841921806335
55,0.8286661255411255,0.818661971830986,1.6800162281308855,1.697467863559723
56,0.7697849025974026,0.814755721830986,1.7311513764517648,1.70430988073349
57,0.8417884199134199,0.8335167253521127,1.6748438562665666,1.6861098408699036
58,0.8074269480519481,0.7920884683098591,1.6956972905567713,1.7162322998046875
59,0.8416531385281385,0.8530479753521127,1.6687413113457816,1.6715498566627502
60,0.8741544913419913,0.8812169894366197,1.652112637247358,1.6587656140327454
61,0.8853152056277056,0.8960717429577465,1.6446800231933594,1.6506215333938599
62,0.8821022727272727,0.7889524647887324,1.6469238145010812,1.733595848083496
