Epoch,Train Acc,Val Acc,Train Loss,Val Loss
0,0.13079157334826427,0.19624799429262,2.27511352677285,2.214777582666467
1,0.19993301071828506,0.2000177403548325,2.2101067062988795,2.2113527078622437
2,0.21023261278195488,0.2993714233667449,2.2003075742393547,2.1164779582240225
3,0.3415715985442329,0.39116895291919285,2.0787909910061364,2.034731141055004
4,0.5495095784674452,0.9997200895713372,1.8897511005744878,1.463472994565201
5,0.9152973024316109,0.9003957622449705,1.546024013721281,1.5607728036031157
6,0.7716602843545033,0.789510293214108,1.6893369609538011,1.671644035853107
7,0.780516367381219,0.5239203613573815,1.6796601117658454,1.937239112490961
8,0.7626642237242042,0.7995609658877414,1.6982763206609781,1.6615904889195223
9,0.849611562150056,0.898366887675309,1.610954182278803,1.5628878831558326
10,0.8370423232282834,0.9003809257228164,1.6234238649097334,1.5607779903131194
11,0.8966802811550152,0.9003809257228164,1.56446726765371,1.5607698424382614
12,0.8822788353863382,0.8999052842772852,1.5788757908613162,1.561245484223979
13,0.8993173592225244,0.8999052842772852,1.5618335510173658,1.561245484223979
14,0.8896876499760038,0.9740628237059379,1.5691813363435458,1.4874592664832118
15,0.8365611502159654,0.6962393462663377,1.621678391583842,1.754276817453571
16,0.7053858882578787,0.8002123447480933,1.746805122958586,1.650522689749168
17,0.7054696248600224,0.6999368932100458,1.743538552580824,1.7470127280827752
18,0.6946263597824348,0.6109752022210035,1.7547791791027059,1.8392705042546786
19,0.7712803451447768,0.7795728382790523,1.6792043697698615,1.6710508954273304
20,0.8061672632378819,0.9448921583188618,1.6462766210130073,1.5164171011113845
21,0.9510153375459927,0.8995957008043141,1.5101539872966945,1.561555067164274
22,0.9566006938889777,0.9992252479206654,1.5045497733256357,1.46192551765088
23,0.97753984362502,0.9982952280667012,1.4836414651171987,1.4628555373510945
24,0.9835613801791714,0.9927420050980512,1.4775897170272643,1.4684087598621274
25,0.980228163493841,0.9998300543825975,1.4809219624362666,1.4613207110364088
26,0.9838588325867861,1.0,1.4772919919696395,1.4611507654190063
27,0.9803119000959847,0.8998103146675603,1.4808388233108534,1.5613404556641728
28,0.892589685650296,0.8999052842772852,1.5685668541820235,1.561245484223979
29,0.8837036074228124,0.8151509770841585,1.5774506250966398,1.6459997996106335
30,0.9596464565669492,1.0,1.5015040523547056,1.4611507654190063
31,0.9997975323948168,1.0,1.461352253967124,1.4611507654190063
32,0.999278865381539,0.9997900671785028,1.4618719430603688,1.4613606618599333
33,0.999737541993281,1.0,1.4614132309776176,1.4611507686985965
34,0.9899691049432091,1.0,1.4711815337908971,1.4611507654190063
35,0.9951995180771077,1.0,1.4659513296498965,1.4611507654190063
36,0.9206626939689649,0.9007256566787517,1.5404364634963765,1.560423410785404
37,0.9231297992321229,0.8999052842772852,1.5379761807957835,1.5612454843002486
38,0.9613799292113262,0.9976407549584133,1.4994063142051202,1.4635091470131414
39,1.0,1.0,1.4611507653427247,1.4611507655715454
40,0.999995000799872,1.0,1.4611557645428526,1.4611507654952758
41,0.9991301391777315,1.0,1.4620206819078747,1.4611507654190063
42,0.9960081386978084,1.0,1.4651426267402685,1.4611507654190063
43,0.9998937669972804,0.9998600447856686,1.4612569983454442,1.4612907206333379
44,0.9999200127979523,0.9999250239923224,1.4612307525447723,1.4612257414266838
45,0.9919962805951048,0.9941668666026872,1.4691544840610842,1.466983868079695
46,0.9976466265397537,0.9998800383877159,1.4635042516236647,1.4612707270312904
47,0.982437809950408,1.0,1.4787127909098143,1.4611507654190063
48,0.999995000799872,1.0,1.4611557645428526,1.4611507654190063
49,0.983893826987682,1.0,1.477256934083265,1.4611507654190063
50,1.0,1.0,1.4611507653427247,1.4611507654190063
51,1.0,1.0,1.4611507653427247,1.4611507654190063
52,0.9991801311790114,0.9999350207933462,1.4619699329247458,1.4612157450832775
53,0.9999750039993601,1.0,1.4611756661246822,1.4611507654190063
54,0.9997925331946889,1.0,1.4613582533352891,1.4611507654190063
55,0.999998750199968,1.0,1.4611520151618271,1.4611507654190063
56,0.9891179911214206,1.0,1.4720335439231333,1.4611507654190063
57,0.999997500399936,0.9999950015994882,1.4611532649427885,1.4611557638195183
58,0.999753789393697,1.0,1.4613969802780165,1.4611507654190063
59,0.9999600063989762,1.0,1.4611900516785234,1.4611507654190063
60,1.0,1.0,1.4611507653427247,1.4611507654190063
61,1.0,0.9999900031989764,1.4611507653427247,1.4611604980986161
62,0.999982502799552,1.0,1.461168143162249,1.4611507654190063
63,1.0,1.0,1.4611507653427247,1.4611507654190063
64,1.0,1.0,1.4611507653427247,1.4611507654190063
65,1.0,1.0,1.4611507653427247,1.4611507709104132
66,0.9994913313869781,0.9999650111964171,1.4616594349664795,1.461187240487097
67,1.0,1.0,1.4611507653427247,1.4611507654190063
68,0.99999375099984,1.0,1.4611570143428845,1.4611507654190063
69,0.999998750199968,1.0,1.4611520151427566,1.4611507654190063
70,1.0,1.0,1.4611507653427247,1.4611507654190063
71,0.99999375099984,1.0,1.4611570143428845,1.4611507654190063
72,0.999998750199968,1.0,1.4611520151427566,1.4611507654190063
73,0.999997500399936,1.0,1.461153264961859,1.4611507654190063
74,1.0,1.0,1.4611507653427247,1.461150765952893
75,0.999998750199968,0.9999000319897633,1.4611520151427566,1.461248557764372
76,0.999998750199968,1.0,1.4611520151618271,1.4611507654190063
77,1.0,1.0,1.4611507653427247,1.4611507657240845
78,1.0,1.0,1.4611507653427247,1.4611507654190063
79,0.9999812529995201,1.0,1.4611695069462713,1.4611507654190063
80,1.0,0.9999250239923224,1.4611507653427247,1.4612260256069864
81,1.0,1.0,1.4611507653427247,1.4611507654190063
82,1.0,1.0,1.4611507653427247,1.4611507654190063
83,1.0,1.0,1.4611507653427247,1.4611507654190063
84,0.999997500399936,1.0,1.4611532649427885,1.4611507654190063
85,0.999998750199968,0.9999950015994882,1.4611520151427566,1.4611557638195183
86,0.9999762537993921,1.0,1.4611744923966157,1.4611507654190063
87,0.9999362601983682,1.0,1.461214836607588,1.4611507654190063
88,1.0,1.0,1.4611510967296746,1.4611507654190063
89,0.999992501199808,1.0,1.4611582192129715,1.4611507654190063
90,0.9970004799232123,0.9915577015355086,1.4641498124155117,1.4695928883110188
91,0.9902190649496081,0.9913427703134997,1.4709315886594376,1.4698079861819706
92,0.9921125119980803,0.9955114363403711,1.4690383706850312,1.4656393058164259
93,0.993416053431451,0.9912677943058221,1.4677346091025583,1.469882939690134
94,0.9962281035034395,0.9986204414587332,1.4649225753167212,1.4625303231975777
95,0.9996900495920653,1.0,1.4614607012189877,1.4611507654190063
96,0.999995000799872,1.0,1.4611558725768672,1.4611507654190063
97,1.0,1.0,1.4611507653427247,1.4611507654190063
98,1.0,1.0,1.4611507653427247,1.4611507654190063
99,1.0,1.0,1.4611507653427247,1.4611507654190063
100,1.0,0.9999950015994882,1.4611507653427247,1.4611557638957877
101,1.0,1.0,1.4611507653427247,1.4611507654190063
102,1.0,0.9999700095969289,1.4611507653427247,1.4611807558220773
103,0.99999375099984,1.0,1.4611570049602305,1.4611507654190063
104,1.0,1.0,1.4611507653427247,1.4611507654190063
105,0.999998750199968,1.0,1.4611520160009261,1.4611507654190063
106,0.999997500399936,1.0,1.4611532649427885,1.4611507654190063
107,0.999996250599904,1.0,1.461154517088484,1.4611507654190063
108,0.9999350103983363,1.0,1.4612154309376968,1.4611507654952758
109,0.9998987661974084,0.9999350207933462,1.461251807887923,1.461215637619497
110,0.9999775035994241,0.9999850047984645,1.461173264661077,1.461166490291222
111,0.9991938789793633,1.0,1.461955884478985,1.4611507766306286
112,1.0,1.0,1.46115089795853,1.4611507654190063
113,0.9999625059990401,1.0,1.4611877666589947,1.4611507654190063
114,0.99998750199968,1.0,1.4611633855463924,1.4611507654190063
