Epoch,Train Acc,Val Acc,Train Loss,Val Loss
0,0.11177624458874459,0.07895026408450705,2.439791202545166,2.4042409658432007
1,0.15097402597402598,0.12978653169014084,2.297342606953212,2.2936593294143677
2,0.19213338744588745,0.19624779929577463,2.1547103949955533,2.1213995218276978
3,0.23315746753246752,0.2674405809859155,1.9836219038282121,1.935171127319336
4,0.289941829004329,0.28537632042253525,1.860798784664699,1.8569977283477783
5,0.36306141774891776,0.3636113556338028,1.7049826042992728,1.7191416025161743
6,0.38494318181818177,0.31117957746478875,1.624227694102696,1.6670147776603699
7,0.4322578463203463,0.31354533450704225,1.5328127145767212,1.6897112131118774
8,0.48653950216450215,0.4277068661971831,1.471749714442662,1.5145598649978638
9,0.5254667207792207,0.5152948943661972,1.3415965012141637,1.4317340850830078
10,0.557122564935065,0.37687059859154926,1.3101305280412947,1.5133835673332214
11,0.5399756493506493,0.5238776408450705,1.2796080453055245,1.2889376878738403
12,0.6356872294372294,0.5231073943661972,1.1676042079925537,1.286962866783142
13,0.5395359848484849,0.5669014084507042,1.1455428089414323,1.2202394604682922
14,0.6717058982683983,0.5481404049295775,1.067982860973903,1.1738337874412537
15,0.6481331168831169,0.609099911971831,1.0150261436189925,1.0935006141662598
16,0.641808712121212,0.589568661971831,1.001744031906128,1.0915465354919434
17,0.6119791666666667,0.5019806338028169,0.9821662902832031,1.029941350221634
18,0.7004531926406926,0.6435409330985915,0.890928830419268,0.9665745794773102
19,0.738670183982684,0.7311289612676056,0.8573181118283953,0.908577024936676
20,0.7534496753246753,0.6724801936619718,0.8437701719147819,0.9385737776756287
21,0.6739380411255411,0.7115426936619718,0.8533907617841449,0.8670041561126709
22,0.7768871753246753,0.7467539612676056,0.785049285207476,0.8206861615180969
23,0.7704951298701299,0.7185849471830985,0.7479537895747593,0.803490161895752
24,0.8032670454545455,0.7287632042253521,0.7186990039689201,0.7618563175201416
25,0.7376555735930737,0.5520466549295775,0.7524764282362801,0.8459480404853821
26,0.7246009199134199,0.8233384683098591,0.741223658834185,0.7117788791656494
27,0.8368844696969697,0.8123899647887324,0.6337096776281085,0.6923725306987762
28,0.8356331168831169,0.6286861795774648,0.623690494469234,0.7596783339977264
29,0.7122903138528139,0.7263974471830985,0.6809489982468742,0.7071907222270966
30,0.8216653138528139,0.6975132042253521,0.6333515133176532,0.7023277878761292
31,0.8278206168831169,0.7842209507042254,0.6047523277146476,0.6436356008052826
32,0.8498714826839827,0.8749449823943662,0.5467449639524732,0.5782749056816101
33,0.8642451298701299,0.7904929577464789,0.5395698121615818,0.623919278383255
34,0.8186214826839827,0.853818221830986,0.548086553812027,0.5503991097211838
35,0.8643804112554113,0.8272447183098591,0.49935013481548857,0.5729492008686066
36,0.8788893398268398,0.9202794894366197,0.48957277621541706,0.49589142203330994
37,0.8935335497835498,0.7897227112676056,0.4754753964287894,0.5948082506656647
38,0.8357683982683983,0.7561069542253521,0.4973677098751068,0.5285312384366989
39,0.8872767857142857,0.9140074823943662,0.43759860736983164,0.4431716054677963
40,0.9112554112554113,0.8827574823943662,0.4023503576006208,0.43739892542362213
41,0.8791599025974026,0.9241857394366197,0.432106043611254,0.4171403497457504
42,0.8956304112554113,0.9343639964788732,0.40177168590681894,0.41378532350063324
43,0.8773336038961039,0.7076364436619718,0.4179022865636008,0.5082595944404602
44,0.8071902056277056,0.8326914612676056,0.455574346440179,0.40334028005599976
45,0.9164299242424242,0.9234154929577465,0.35456699984414236,0.3579374849796295
46,0.9199134199134199,0.9695202464788732,0.33359625935554504,0.3488760143518448
47,0.9577245670995671,0.9234154929577465,0.32038760610989164,0.3543415069580078
48,0.9003652597402597,0.7404819542253521,0.35251892464501516,0.5630203187465668
49,0.7523674242424242,0.9195092429577465,0.4959193595818111,0.39117956161499023
50,0.9386160714285714,0.9273217429577465,0.32310586316244944,0.3014494627714157
51,0.9277259199134199,0.9234154929577465,0.29105993253844126,0.29536836594343185
52,0.9253584956709957,0.9734264964788732,0.2817668063299997,0.28564610332250595
53,0.9666531385281385,0.9499889964788732,0.2684905635459082,0.275608628988266
54,0.9564732142857143,0.9304577464788732,0.2543192697422845,0.2643187344074249
55,0.9420995670995671,0.9273217429577465,0.2520463743380138,0.25788404792547226
56,0.9532602813852814,0.9734264964788732,0.2413827372448785,0.25676050782203674
57,0.9564732142857143,0.9273217429577465,0.24287080126149313,0.2417285516858101
58,0.9338474025974026,0.8569542253521127,0.24366312154701777,0.3258824944496155
59,0.7150974025974026,0.8350572183098591,0.5168899851185935,0.3908120393753052
60,0.9453125,0.9812389964788732,0.2543303838797978,0.21544727683067322
61,0.984375,0.9921875,0.20151673470224654,0.2095099464058876
62,0.9910714285714286,0.9382702464788732,0.2007958825145449,0.2026263177394867
63,0.9688852813852814,0.9921875,0.1974302807024547,0.19353891909122467
64,0.9877232142857143,0.9812389964788732,0.17871707464967454,0.19194380193948746
65,0.9977678571428571,0.9921875,0.18235765184674943,0.18654944002628326
66,0.99120670995671,0.99609375,0.18232584851128714,0.17573178559541702
67,0.8322510822510824,0.7709617077464789,0.3386506289243698,0.4847087115049362
68,0.8348214285714286,0.9921875,0.3095860981515476,0.16616632044315338
69,1.0,0.9921875,0.16177764322076524,0.158687561750412
70,0.9988839285714286,0.9921875,0.1588483942406518,0.15728198364377022
71,1.0,0.9851452464788732,0.14762466720172338,0.15534323453903198
72,0.9945549242424242,0.9234154929577465,0.15094631058829172,0.20616446062922478
73,0.984375,1.0,0.14868777883904322,0.1345905140042305
74,0.9956709956709957,0.9273217429577465,0.13696402524198806,0.1789710484445095
75,0.9646915584415584,0.9585717429577465,0.1585084923676082,0.22009646892547607
76,0.819433170995671,0.853818221830986,0.3218949053968702,0.3163648843765259
77,0.9029017857142857,0.98828125,0.23758801924330847,0.12515376508235931
78,0.9988839285714286,0.99609375,0.1149379312992096,0.11386118456721306
79,1.0,0.9273217429577465,0.11970101084027972,0.1478530764579773
80,0.9888392857142857,1.0,0.11868194703544889,0.10304439067840576
81,1.0,1.0,0.09949544285024915,0.09831363335251808
82,1.0,0.99609375,0.09332716997180666,0.09494130313396454
83,1.0,1.0,0.09197582943098885,0.09363756701350212
84,1.0,1.0,0.08678083121776581,0.08664382994174957
85,1.0,1.0,0.07895875935043607,0.08029794692993164
86,1.0,1.0,0.0762535110116005,0.07878158800303936
87,0.913183170995671,0.7311289612676056,0.21704373295818055,0.3688606098294258
88,0.8028612012987013,0.8749449823943662,0.3253992966243199,0.2644922137260437
89,0.9542410714285714,1.0,0.14586953233395303,0.07818598113954067
90,1.0,1.0,0.07306334057024547,0.07158500887453556
91,1.0,0.99609375,0.06962145439216069,0.07054420001804829
92,1.0,1.0,0.06647175177931786,0.0633787028491497
93,1.0,1.0,0.061939630657434464,0.06156966648995876
94,1.0,1.0,0.059100842369454246,0.058687638491392136
95,1.0,1.0,0.055737429963690896,0.05593514256179333
96,1.0,1.0,0.05471742472478321,0.054150110110640526
97,1.0,1.0,0.048962656940732686,0.051577551290392876
98,1.0,1.0,0.047550056661878316,0.04884513467550278
99,1.0,1.0,0.0455918088555336,0.04959416016936302
100,1.0,1.0,0.04348439510379519,0.044234637171030045
101,1.0,1.0,0.040984216545309336,0.04239940270781517
102,1.0,1.0,0.03904609116060393,0.04138324782252312
103,1.0,1.0,0.03714571201375553,0.03951591998338699
104,1.0,1.0,0.035354996898344586,0.037402509711682796
105,1.0,1.0,0.034261296902384074,0.035884056240320206
106,1.0,1.0,0.03255517301814897,0.03538265358656645
