Epoch,Train Acc,Val Acc,Train Loss,Val Loss
0,0.100100233962566,0.09957377131381451,2.3117990043712147,2.4085407376060557
1,0.17979623260278355,0.19519928226142239,2.050361451197197,2.2011915278297467
2,0.19935685290353544,0.19887231324071533,1.9841918404093553,1.9867530519658758
3,0.7130871560550311,1.0,0.7341663651192557,0.0061688440877489
4,0.9221524556071029,0.599173343895033,0.1843729228056653,0.8548723579368298
5,0.9722981822908334,1.0,0.08254576771520063,0.0015839989622876106
6,0.6923379759238522,0.5001548710761763,0.6241224363532792,1.5061329910561432
7,0.5589380699088146,0.6003681202967431,0.9253837992679289,0.8083126828675078
8,0.5749517577187649,0.6003032997694706,0.8647126308766672,0.8061792210211605
9,0.3556118521036634,0.29993687734210767,1.276782182116944,1.4816291952316225
10,0.29991701327787557,0.300526529923123,1.3610657698592077,1.5767533168987975
11,0.2993008618621021,0.30059135045039553,1.3610085605945688,1.4502564699163212
12,0.2997370420732683,0.29990109514161817,1.402860010953698,1.5829531829172574
13,0.29976953687410013,0.30077613258995217,1.4132486637488038,1.7292943742896072
14,0.29996575547912335,0.3001856866120302,1.4132691972104288,1.7443598730016503
15,0.29986452167653177,0.29974241576029004,1.4133683285166256,1.5884014640339505
16,0.2996270596704527,0.3000457313976988,1.4132058311511833,1.5534941964780986
17,0.2998470244760838,0.2998454780184627,1.4132149664807598,1.5385526832066814
18,0.3000169972804351,0.29922147135138977,1.4131039640766547,1.4248004912262304
19,0.3045950147976324,0.39814560927804693,1.423797214666265,1.3150818199968002
20,0.3849209126539754,0.39885601686825295,1.3865237494427345,1.5385833087824738
21,0.35743031115021595,0.2990212179721537,1.4184175081738204,1.6957506387567796
22,0.26981557950727886,0.19988421165544484,1.5744779315534123,1.8932896862408326
23,0.19918313069908813,0.19943197541865967,1.7092606488122424,1.9172248269835879
24,0.2001017337226044,0.19988421165544484,1.7010770711378562,1.9065472766976286
25,0.20021296592545193,0.19968395827620875,1.7019613580767812,1.853076115450795
26,0.20065164573668212,0.1992083168306777,1.7009742187893004,1.964189203976822
27,0.2001217305231163,0.1997487788034813,1.7008098131979852,1.8736883221874616
28,0.1997792853143497,0.20043181420040823,1.7008089665850912,1.8890194831104974
29,0.2000954847224444,0.20036310602829316,1.701013786318664,1.9022331314825203
30,0.1997842845144777,0.1997487788034813,1.7009198561112913,1.8916036552598823
31,0.19936060230363142,0.20025623546496868,1.7009612514465031,1.880898359259656
32,0.19988801791713326,0.19943197541865967,1.7009338709549453,1.8214880662778976
33,0.19962181051031835,0.2000177403548325,1.7010810091826958,1.8336356116347945
34,0.1997567889137738,0.20043181420040823,1.7010856810197357,1.8065557602652356
35,0.20026670732682772,0.1993632672465446,1.7520024437767814,1.9117968648347958
36,0.20011173212286035,0.1993632672465446,1.7333143745264308,1.8464778183517896
37,0.19986302191649336,0.2002025224943891,1.7009882202645794,1.8502642649225294
38,0.19942934130539114,0.20036310602829316,1.7011399964793474,1.8839032413558325
39,0.20081911894096943,0.20025623546496868,1.7008665356134876,1.835036678872502
40,0.20067289233722604,0.19968395827620875,1.7009543089881132,1.8434641875293265
41,0.20021046632538794,0.1991630138673085,1.7008527486615326,1.87209293488425
42,0.20059790433530636,0.2002025224943891,1.700788406939759,1.8821771003768295
43,0.19927686570148775,0.1994085702099138,1.7011081993513117,1.8647873497741465
44,0.20025795872660374,0.1994085702099138,1.700876515534492,1.8931057210618383
45,0.19898816189409693,0.1993632672465446,1.7010368359716315,1.941730829057065
46,0.20030670092785155,0.2000177403548325,1.7008254550930177,1.8966816845263568
47,0.20023421252599585,0.1999490321827174,1.7007532498489817,1.9046327061021626
48,0.20053291473364263,0.2001875272928536,1.700800052758618,1.833251526396929
49,0.20093535034394497,0.2000177403548325,1.7008197800557416,1.842045921510561
50,0.20046917493201089,0.1994085702099138,1.7008553671085478,1.853735025083111
51,0.1999017657174852,0.2001875272928536,1.7009293598244617,1.9604504943580408
52,0.20043293073108304,0.20043181420040823,1.7006931675088786,1.8673850339876104
53,0.20004299312110063,0.19968395827620875,1.7009385533760766,1.9208308698577294
54,0.19989551671732522,0.20043181420040823,1.7009539580348967,1.8471936287211823
55,0.1993631019036954,0.2002025224943891,1.7007195539158682,1.8510442327705623
56,0.19955432130859063,0.20016285264905706,1.7009111989728738,1.9270001099953191
57,0.20025420932650775,0.20016285264905706,1.7008731005154043,1.8646654933977036
58,0.2002979523276276,0.19968395827620875,1.700936784116464,1.8699884981355526
59,0.20066789313709807,0.2001875272928536,1.700735854713502,1.888136466267928
60,0.19962555991041434,0.2000177403548325,1.7007492496154533,1.8550516417296514
61,0.20013172892337225,0.19968395827620875,1.700938970961393,1.910201443362831
62,0.19993051111822108,0.1991630138673085,1.7009546728520142,1.8603712071689062
63,0.1994093445048792,0.20025623546496868,1.7009692514177286,1.9053184906031486
64,0.19916313389857623,0.1999490321827174,1.7009750401529384,1.889417465421075
65,0.1997817849144137,0.2005716107353583,1.700864345145176,1.8586735620913564
66,0.19936185210366342,0.1992083168306777,1.7008834757283866,1.8962751993824867
67,0.19996050631898896,0.200133814322274,1.700827778100853,1.8752798130324615
68,0.200191719324908,0.2001875272928536,1.7007207867622833,1.8988228516935617
69,0.19984552471604544,0.19995291982755994,1.7009252750898358,1.941447532260868
70,0.19976678731402975,0.20036310602829316,1.7008157313070265,1.8593730336950134
71,0.20025295952647576,0.20036310602829316,1.700894946938342,1.8947613061580304
72,0.1998992661174212,0.19995291982755994,1.7009576221138663,1.8778774586535385
73,0.20012922932330826,0.19968395827620875,1.7010568156468928,1.8934079622963034
74,0.1998255279155335,0.2001369085702099,1.7010121422373874,1.8187814761031842
75,0.20006049032154855,0.20025623546496868,1.7009385023054515,1.891882383281881
76,0.19932435810270357,0.1994085702099138,1.7008677791393465,1.9194552108254557
77,0.19983427651575747,0.1991630138673085,1.7009847672571852,1.887524043224747
78,0.19962680971044633,0.1999490321827174,1.7009893242711354,1.8611294509353198
79,0.19969304911214206,0.1994085702099138,1.7008224488487054,1.872923151850319
80,0.19915938449848025,0.20036310602829316,1.70091411991513,1.8623108351299265
81,0.20009173532234842,0.20036310602829316,1.700891876655509,1.8839385461441158
82,0.19987551991681332,0.19947727838202883,1.7009291011530807,1.9383957594995382
83,0.20021421572548392,0.1992083168306777,1.7009086489887204,1.8573896531027552
84,0.20054791233402655,0.2002025224943891,1.7007776499557372,1.9217857627325614
85,0.20004174332106864,0.20036310602829316,1.700938218499237,1.88302551167025
86,0.19896816509358503,0.2000177403548325,1.7011212432809761,1.8330717480342813
87,0.2002679571268597,0.19988421165544484,1.7011951899799305,1.887606443766974
88,0.15227563589825627,0.099589242553494,2.0047045677037376,2.436012314743364
89,0.10015522516397377,0.10034431838954391,2.3122175175406383,2.4725562127370218
90,0.09984527475603903,0.10009471572271475,2.312279600655436,2.4154619455184987
91,0.10025145976643737,0.0997894959327301,2.312217726972156,2.4918601689854265
92,0.10069638857782755,0.099589242553494,2.3121030002646474,2.546837479810416
93,0.09931036034234522,0.09985820410484518,2.312356918606829,2.424933662036254
94,0.10028520436730123,0.10057361009556308,2.3121456694095692,2.6030664890909225
95,0.09988026915693489,0.09961907427718368,2.312263900843492,2.547284850079664
96,0.10069513877779555,0.10034431838954391,2.312085199539155,2.5802196895016056
97,0.09991401375779875,0.10039803136012349,2.3122504894837554,2.486897059152009
98,0.09993900975843865,0.099589242553494,2.3120832434846315,2.459951989252599
99,0.0995590705487122,0.099589242553494,2.312313401552224,2.4258084843270074
100,0.10023896176611742,0.09957377131381451,2.3121349658227657,2.4652579597990556
