Epoch,Train Acc,Val Acc,Train Loss,Val Loss
0,0.08566693722943722,0.08599251760563381,2.3036097458430698,2.3033244609832764
1,0.07910579004329003,0.08989876760563381,2.303161144256592,2.3031827211380005
2,0.09865395021645021,0.08599251760563381,2.30284207207816,2.303155303001404
3,0.09571158008658008,0.08208626760563381,2.3025201729365756,2.3030208349227905
4,0.10213744588744589,0.07504401408450705,2.3021062442234586,2.3029565811157227
5,0.10758252164502165,0.07895026408450705,2.302065236227853,2.302896738052368
6,0.11874323593073592,0.07895026408450705,2.301704134259905,2.3028030395507812
7,0.11664637445887446,0.07504401408450705,2.3014008658272878,2.302779197692871
8,0.11468479437229437,0.08285651408450705,2.3016070978982106,2.3027065992355347
9,0.11370400432900432,0.08285651408450705,2.3013302939278737,2.302533745765686
10,0.1222267316017316,0.07504401408450705,2.3008759702954973,2.302482008934021
11,0.11691693722943722,0.08285651408450705,2.301020792552403,2.3023957014083862
12,0.12236201298701299,0.08676276408450705,2.300910575049264,2.302335500717163
13,0.13731060606060605,0.08285651408450705,2.300193956920079,2.302270770072937
14,0.12236201298701299,0.08285651408450705,2.3004113265446255,2.302194356918335
15,0.12124594155844157,0.08285651408450705,2.3003505979265486,2.302115559577942
16,0.12138122294372293,0.08285651408450705,2.3004348959241594,2.3020100593566895
17,0.1299039502164502,0.07895026408450705,2.2997497149876187,2.30196750164032
18,0.1266910173160173,0.09380501760563381,2.300088337489537,2.301875352859497
19,0.11803300865800866,0.09380501760563381,2.299513510295323,2.3018053770065308
20,0.1299039502164502,0.09380501760563381,2.2996508734566823,2.3017371892929077
21,0.12459415584415585,0.09380501760563381,2.299863270350865,2.3016692399978638
22,0.1202651515151515,0.10788952464788731,2.299478394644601,2.3016178607940674
23,0.12892316017316016,0.10788952464788731,2.299504825047084,2.3015336990356445
24,0.1202651515151515,0.10788952464788731,2.298817123685564,2.3014649152755737
25,0.12249729437229437,0.10788952464788731,2.2991585390908376,2.301391839981079
26,0.13213609307359306,0.10788952464788731,2.2984234264918735,2.301310658454895
27,0.12794237012987014,0.10788952464788731,2.2985828604016985,2.3012396097183228
28,0.13758116883116883,0.10788952464788731,2.2987047263554166,2.3011659383773804
29,0.12584550865800864,0.10788952464788731,2.298268897192819,2.301083207130432
30,0.13869724025974026,0.10788952464788731,2.2978215558188304,2.3010404109954834
31,0.12584550865800864,0.10788952464788731,2.2984865392957414,2.3009809255599976
32,0.12584550865800864,0.10788952464788731,2.298583371298654,2.3009133338928223
33,0.12905844155844157,0.11179577464788731,2.298161200114659,2.3008439540863037
34,0.13240665584415584,0.11179577464788731,2.29811269896371,2.300770878791809
35,0.14092938311688313,0.11179577464788731,2.2976810250963484,2.3007044792175293
36,0.13030979437229437,0.11179577464788731,2.297657149178641,2.3006399869918823
37,0.1377164502164502,0.11179577464788731,2.2979855878012523,2.30058491230011
38,0.14204545454545456,0.11179577464788731,2.2972261565072194,2.3005385398864746
39,0.13030979437229437,0.11179577464788731,2.297900302069528,2.300471544265747
40,0.13240665584415584,0.11179577464788731,2.297405242919922,2.3004244565963745
41,0.13883252164502163,0.11179577464788731,2.2973575251443044,2.3003772497177124
42,0.13352272727272727,0.11179577464788731,2.297118834086827,2.300341844558716
43,0.13561958874458874,0.12274427816901409,2.297273261206491,2.3002965450286865
44,0.12919372294372294,0.11883802816901409,2.2968837193080356,2.3002564907073975
45,0.1377164502164502,0.11883802816901409,2.2967379774366106,2.300206422805786
46,0.13240665584415584,0.12274427816901409,2.29702057157244,2.3001508712768555
47,0.13673566017316016,0.12274427816901409,2.2966324601854597,2.3000999689102173
48,0.14316152597402598,0.12274427816901409,2.2962802137647356,2.300050377845764
49,0.13352272727272727,0.12274427816901409,2.297159058707101,2.299999713897705
50,0.13994859307359306,0.12274427816901409,2.296522310801915,2.2999638319015503
51,0.137987012987013,0.12274427816901409,2.297205686569214,2.2999247312545776
