Epoch,Train Acc,Test Acc,Train Loss,Test Loss
34,0.99248,0.8435,0.023865319150435247,0.8171380245016692
35,0.99168,0.8446,0.02395862981240023,0.7898179498819498
36,0.99272,0.8506,0.022086544472160595,0.7589543160562888
37,0.99294,0.8459,0.021522278935337195,0.7703521470911205
38,0.99252,0.8506,0.022820017346138446,0.7592337202792541
39,0.99288,0.8535,0.020472273634624352,0.7426746978942221
40,0.9935,0.8477,0.019769719142181945,0.7875531850436244
41,0.99312,0.844,0.020144025803467046,0.8263923107339932
42,0.99376,0.8422,0.018479265289194233,0.8459999073429194
43,0.99416,0.8453,0.016999648113891215,0.8316711628684601
44,0.99424,0.8471,0.01695530966478081,0.8238086627436261
45,0.99388,0.8504,0.018398407316792473,0.7997377112436409
46,0.9943,0.8483,0.016999327298075045,0.8210369872238737
47,0.99418,0.8457,0.01719951197219154,0.8435718431271398
48,0.99522,0.85,0.014336222212417071,0.823459700963939
49,0.99422,0.8541,0.017628451850503532,0.7698311275615098
50,0.99458,0.8433,0.01608471100891134,0.8740447953807565
51,0.99518,0.8545,0.014663827037853242,0.7966023351693639
52,0.99468,0.8439,0.015928712727869047,0.8300185678139947
53,0.9953,0.8552,0.014608175336570668,0.7696893069381341
54,0.99564,0.8436,0.014160427909394301,0.8347071544549907
55,0.99498,0.8524,0.01506599610127352,0.7955493590892694
56,0.99544,0.85,0.014121166971395486,0.8641242133304715
57,0.99532,0.8489,0.01416254170202934,0.8223388912602545
58,0.99604,0.8426,0.012201618780965985,0.8618732201643645
59,0.99514,0.842,0.015288130280108617,0.9389630396383258
60,0.99624,0.8456,0.011791501829370003,0.8601798956660321
61,0.99592,0.8468,0.013042786071331495,0.8770355814621567
62,0.99588,0.8492,0.012685303374940816,0.8556884863419821
63,0.99606,0.8483,0.011570076466517584,0.8068178268357779
64,0.99628,0.8522,0.013128329626104045,0.7740950717772253
65,0.99606,0.8549,0.011729619774249097,0.7980045116307161
66,0.9961,0.8438,0.012218798932743809,0.9693630867840026
67,0.99584,0.851,0.012869128452153095,0.8489224088732332
68,0.99704,0.8491,0.009686501600609819,0.8664060469490652
69,0.99582,0.8578,0.013253135150646377,0.768987484663106
70,0.99676,0.8506,0.010232858793526575,0.8522640092762562
71,0.9963,0.8396,0.01118088931522617,0.9077065480045807
72,0.99648,0.8476,0.011662175816479754,0.8492258687774403
73,0.99674,0.8482,0.00981310345129466,0.9896891592457272
74,0.99596,0.8546,0.012100078291756716,0.8232870113131361
75,0.99712,0.845,0.008429541350633054,0.9445899855226468
76,0.9963,0.8554,0.01152490014737763,0.8104696392703551
77,0.99702,0.8552,0.010050037293350144,0.7980222532811304
78,0.99694,0.8506,0.009959636509319922,0.8505698247982291
79,0.99686,0.8544,0.010504419718055276,0.8285338078943876
80,0.99702,0.8539,0.008669686080510018,0.8647884541955857
81,0.99646,0.8519,0.009841935800450615,0.8657021333758061
82,0.99754,0.8537,0.00791029503156421,0.90673063084864
83,0.9966,0.8527,0.010454272350492958,0.8891198890582739
84,0.99688,0.8502,0.010113465136948673,0.894102693853763
85,0.99728,0.8544,0.008226217027364415,0.8873988290945181
86,0.99714,0.8598,0.009974767830435978,0.8232230132919165
87,0.99716,0.8547,0.008386158243145994,0.8407604156267314
88,0.99726,0.8583,0.00828405748701243,0.8319928953989436
89,0.9973,0.853,0.008675463070437315,0.8821980998451158
90,0.99692,0.8634,0.008999649673175063,0.8332687667199075
91,0.9972,0.8527,0.009064964510317667,0.8672757112029077
92,0.99724,0.8584,0.008420427810009873,0.8301234879254248
93,0.99724,0.8539,0.008863294901141282,0.8258043735529097
94,0.99724,0.842,0.008386505085203838,0.884642773718475
95,0.99724,0.8547,0.00800811880881399,0.8728107753047607
96,0.99724,0.8584,0.009360073882740277,0.8160049631085526
97,0.99742,0.8562,0.00760129894989674,0.8753289388375173
98,0.9975,0.8566,0.008183612787723957,0.8215947038800524
99,0.99792,0.8563,0.006774276332831442,0.8670759817645602
100,0.99688,0.8448,0.00886972718479799,0.9114871881385229
101,0.99792,0.8557,0.007103758775014344,0.8757618689160502
102,0.99726,0.8535,0.008347738168808214,0.910582000621782
103,0.99798,0.8588,0.00684370578718071,0.8210890097008012
104,0.9967,0.8567,0.01084654547983685,0.8064363691889321
105,0.99768,0.8527,0.006643288945602437,0.8831261509714036
106,0.99774,0.8521,0.007358305642303111,0.8322054342799686
107,0.99778,0.8557,0.007343406493399641,0.7998655588282778
108,0.99782,0.8553,0.00723563877958003,0.8449781998611106
109,0.9974,0.8486,0.008214660725012979,0.8867472216201285
110,0.99788,0.8492,0.007134885246025485,0.8956670031046715
111,0.99798,0.8572,0.006721330438297109,0.8514228780001116
112,0.99798,0.852,0.006514187811952686,0.8457996513182744
113,0.9974,0.8559,0.007633859845567491,0.8730740664577403
114,0.99828,0.8522,0.004750849925739518,1.000636131434252
115,0.99752,0.8522,0.006882424760521902,0.8748131109155736
116,0.99816,0.8533,0.006771486759722932,0.9755504121914649
117,0.99796,0.8612,0.006306962263891701,0.8453913606523266
118,0.99748,0.853,0.007873335170906636,0.9370733927637814
119,0.99826,0.8545,0.004975730197606461,0.8987637377216127
120,0.99764,0.8541,0.007733612992587821,0.9015363253966961
121,0.99828,0.8588,0.005656234629191902,0.8650069173377829
122,0.9976,0.8569,0.008464627073665678,0.8557105103184799
123,0.99802,0.8555,0.006339438833032802,0.8869028435246394
124,0.99782,0.8506,0.007055210177715765,0.851536868913724
125,0.9985,0.851,0.004725386873241916,0.9202698155725821
126,0.99726,0.8532,0.008152766870797934,0.8992611474324815
127,0.99824,0.8527,0.005267944188332718,0.919032033312673
128,0.9977,0.8534,0.007377296370592625,0.8304932189052002
129,0.9984,0.856,0.005620815441932249,0.894701791614422
130,0.99812,0.8501,0.006243483505166948,0.9169037174969055
131,0.99816,0.8566,0.005760633289242669,0.9566749595105648
132,0.99794,0.8586,0.007044204407856707,0.9002523206798944
133,0.99812,0.8569,0.0061738227052862815,0.9220969702724141
134,0.99812,0.8587,0.0064471922607571945,0.871763209340545
135,0.99784,0.8616,0.0067724120425061264,0.8523939839772918
136,0.99826,0.8444,0.0054008696160256974,1.0419384676519745
137,0.99842,0.8509,0.005205080231025975,1.0267238388903224
138,0.99788,0.8481,0.00687807469282742,0.930003765872278
139,0.99852,0.8449,0.0045820207630095635,1.014253885636981
140,0.99764,0.8512,0.0069442424222036616,0.9444741390690322
141,0.99828,0.8542,0.005549711514329521,0.9190061093704514
142,0.99822,0.8456,0.004996276236121391,1.0275772873891709
143,0.99806,0.8589,0.005312456122408662,0.9537469796410883
144,0.99812,0.8517,0.0058495364025368144,0.9590531447277473
145,0.99854,0.8574,0.004227850832584302,0.9733149039502997
146,0.9983,0.8538,0.004917382610791867,1.0162385622962857
147,0.99852,0.8597,0.005252143789206325,1.018911458639846
148,0.9985,0.8546,0.005372968686386107,0.979394324683248
149,0.99778,0.854,0.006939594518812446,0.8934218174423286
150,0.99824,0.8535,0.005590793057657572,0.9815378757563759
151,0.99866,0.8536,0.004765602624824666,0.8696323220436566
152,0.998,0.8545,0.005600147316275578,0.9376666762944372
153,0.99862,0.8577,0.004099578415410923,0.9497945419482098
154,0.99824,0.8502,0.00558761531747151,0.9899977846249652
155,0.99848,0.854,0.005252732106907512,0.9664480837843806
156,0.99832,0.8578,0.005055762345953508,0.9452138855173171
157,0.99838,0.8547,0.005162364088856735,0.9363687961522605
158,0.99866,0.8515,0.0040968007920150614,1.0865665860295581
159,0.99864,0.8465,0.004545729734421557,0.9772443820100528
160,0.99792,0.8496,0.006507816397372399,0.9975631264166329
161,0.99838,0.8496,0.005194765135842648,1.0181840003390734
162,0.99844,0.8402,0.005344070740707929,1.0270987838482895
163,0.99822,0.8582,0.005281644897730441,0.9828280470179269
164,0.99856,0.8561,0.004494804097705181,0.9650266053920876
165,0.9986,0.8527,0.004391696222544309,0.9294159945171957
166,0.99806,0.8528,0.0057794488218818295,0.9680215872038668
167,0.9985,0.8554,0.004457160798921582,0.9957427804454263
168,0.99848,0.8558,0.0053562669635142226,0.8815968374300677
169,0.99832,0.8587,0.005769582531094918,0.9122229336088482
170,0.9987,0.8578,0.004545690997543293,0.940703489338628
171,0.99842,0.8603,0.005629158257311045,0.9235465832161732
172,0.99856,0.8577,0.004966505244170144,0.8633222162675934
173,0.99884,0.862,0.003474768847494491,1.0082778892250726
174,0.9983,0.8538,0.005308741814107611,0.9970516361067066
175,0.99848,0.8576,0.004665122677233659,1.0346547357928448
176,0.9986,0.8597,0.004271771250703408,1.0020379206456151
177,0.99868,0.8575,0.004365640049951186,0.9970313728513261
178,0.99798,0.8632,0.005859558477175476,0.8896020882726333
179,0.99882,0.8503,0.003369910234799616,1.0814417570877
180,0.9987,0.8605,0.004548357122259775,1.020205570862795
181,0.99838,0.8561,0.005022820635549873,0.9437981232950172
182,0.99868,0.8618,0.003941718870774667,1.0013403089268686
183,0.99876,0.8549,0.004656422825568509,0.9930126024180459
184,0.99818,0.8589,0.006065954080804515,0.8743622027361355
185,0.9992,0.8625,0.002937814083609305,0.9143210561593069
186,0.9983,0.8574,0.005742845192266961,0.9081363176849608
187,0.99898,0.8514,0.0033785971993074352,1.033914719693677
188,0.99852,0.8595,0.004937799302799345,0.9859735718943154
189,0.99874,0.86,0.00434190720664133,1.0036395904589475
190,0.99882,0.854,0.00375150142494708,1.088140487188872
191,0.99876,0.8593,0.0038557382844456155,0.9176823751786229
192,0.99858,0.8546,0.004436524445307614,0.9947303669642844
193,0.99894,0.855,0.003663874173689085,0.9701812077438632
194,0.9987,0.8627,0.004272839940388952,0.9605568033719686
195,0.99892,0.8575,0.00350633131250081,0.9580910821347096
196,0.9988,0.8537,0.004155471793427145,0.9689465033177944
197,0.99848,0.8583,0.004546744585306903,0.9735766557051232
198,0.9986,0.863,0.00489611893757724,0.9419610055353933
199,0.99846,0.863,0.004915540205662376,0.8757854194530326
