Epoch,Train Acc,Test Acc,Train Loss,Test Loss
44,0.99354,0.8409,0.018651790330462627,0.934356942386054
45,0.99386,0.8227,0.01845994009806953,1.0044493425805598
46,0.99414,0.8294,0.01750290216365283,0.9418350773770139
47,0.99408,0.8288,0.017126433631543123,0.9962134125483291
48,0.99434,0.8309,0.017141258745482956,1.005803906856798
49,0.99476,0.8356,0.016158619537142253,0.9543654894390807
50,0.99466,0.8324,0.015800726862482083,0.9506975863762676
51,0.9949,0.831,0.015589343403287258,0.9718736942155293
52,0.99512,0.8296,0.014495454817708822,1.0771551424393448
53,0.99448,0.8333,0.016925778802383173,0.9695939489375478
54,0.99502,0.8374,0.014715327564228966,0.9553852842960019
55,0.99516,0.8386,0.014852271173382173,0.9546781951984087
56,0.99552,0.8012,0.014105290229952955,1.314549556114345
57,0.99558,0.836,0.01284715328514057,0.9869150866430026
58,0.99528,0.8222,0.013927653884638189,1.1404146254062653
59,0.99552,0.8255,0.014293458697676184,1.0767987585796144
60,0.99548,0.8314,0.013020464231582398,1.0452021399673563
61,0.99546,0.8363,0.013658810833560974,1.0047875191456974
62,0.99548,0.8243,0.013825390064684716,1.0509515728015963
63,0.9959,0.8377,0.012198199812933816,0.9511849611116865
64,0.99654,0.8273,0.010386489213720705,1.1151422801019903
65,0.99592,0.8428,0.013496801954207202,0.9514838128169172
66,0.99642,0.8338,0.010875539725017444,1.0248770260582336
67,0.99568,0.8406,0.012269844275696485,0.9650778739144817
68,0.99646,0.8394,0.010664172397652924,1.003759790628482
69,0.99584,0.8335,0.012126872879374006,1.1114772888906181
70,0.99638,0.8356,0.011168308865473757,1.0437728070383208
71,0.99636,0.82,0.011382014666741713,1.1610410545979397
72,0.99648,0.8313,0.01090613027255132,1.0694700170117921
73,0.99688,0.8371,0.009415433918883392,1.083633014378837
74,0.99672,0.8348,0.009581845009345976,1.0439186506092357
75,0.99646,0.8398,0.009795415285589726,1.0643043447250184
76,0.99672,0.8452,0.010098174373049993,0.9905391422095902
77,0.99662,0.8381,0.010474723396599933,1.06300579937407
78,0.99684,0.8425,0.01031871493957798,1.0308377246919889
79,0.9966,0.8431,0.009195299319284478,1.0584862228135576
80,0.99656,0.8334,0.010909967878273943,1.1093768438792224
81,0.9968,0.839,0.009440051502101454,1.0491807290736717
82,0.99686,0.8423,0.009139222892506543,1.033496852237404
83,0.99702,0.832,0.008731103578467491,1.0981941565353506
84,0.99696,0.8346,0.009497617183045681,1.1164188173900065
85,0.99686,0.8413,0.00885252115877994,1.0709432703785051
86,0.99722,0.8443,0.009289523725626981,1.0491937689807491
87,0.99724,0.8426,0.00825380033722573,1.0501710348093092
88,0.9971,0.8438,0.009338570563865207,1.0333811942697726
89,0.9972,0.8351,0.008123964564548992,1.1285216110809067
90,0.99712,0.841,0.00893630228266546,1.0665743468156732
91,0.99712,0.8427,0.00833803653092347,1.0058779360178989
92,0.9974,0.844,0.007460927242667188,1.0612762422768025
93,0.99706,0.8366,0.009168623735179598,1.0798884626275624
94,0.99758,0.8478,0.008043404706887738,1.0395118209725682
95,0.99728,0.8367,0.008165878620555941,1.1095608914146027
96,0.99726,0.8318,0.008033753023102467,1.159751417716376
97,0.99742,0.8449,0.00764920163699038,1.0404856533329851
98,0.99768,0.8383,0.007608491600771392,1.0865567927471935
99,0.99748,0.8431,0.008157208334222602,1.081983927509649
100,0.9975,0.8386,0.007414319762772021,1.0839819253657381
101,0.9976,0.8458,0.0074337194291998554,1.0205719110172111
102,0.99736,0.8375,0.008219294789681407,1.1290645517123203
103,0.99752,0.8422,0.0075447056417225844,1.1009912447447474
104,0.99772,0.8408,0.006722917462599174,1.140622600630006
105,0.99736,0.8348,0.008356992799611641,1.080853435186336
106,0.99744,0.8459,0.006663846300788121,1.0978471397782286
107,0.99794,0.842,0.006765889328913578,1.0434138398995392
108,0.99758,0.8366,0.0072731869775031,1.1505421507060707
109,0.9981,0.8364,0.006956366532125861,1.114344885893956
110,0.9975,0.8225,0.007420562462101397,1.1934836410587064
111,0.99804,0.8462,0.005760815242953003,1.0431867885870485
112,0.99774,0.8423,0.007035751329052383,1.080149036707184
113,0.99784,0.8438,0.006954680366851079,1.1105011917007999
114,0.99794,0.838,0.006902515373594383,1.133444155912293
115,0.99744,0.8464,0.006791177350434018,1.0561187102938423
116,0.99812,0.8433,0.0052456424488654205,1.112949063578924
117,0.99766,0.8399,0.006563323954509114,1.102325464905308
118,0.99758,0.8385,0.007278951442259777,1.138617047355674
119,0.9979,0.8402,0.006963557493120098,1.09730875132659
120,0.99786,0.837,0.006878125909057489,1.2022037620659167
121,0.99814,0.8416,0.005568592499248401,1.1724209348602703
122,0.99808,0.8433,0.00593205907442261,1.1129761593410383
123,0.9978,0.842,0.006216420728102964,1.1384224288356
124,0.99798,0.8375,0.005964525223982039,1.1822981747393957
125,0.9981,0.8473,0.00608527837435519,1.058547854146804
126,0.99802,0.8459,0.0060708623402477915,1.0654858850499098
127,0.998,0.8232,0.006277762124375884,1.2456412204800131
128,0.99802,0.8469,0.006674506395047314,1.1120636241076092
129,0.99822,0.8434,0.005310451687567473,1.1535463039190494
130,0.99828,0.8376,0.005703714387154031,1.2181800503853542
131,0.99832,0.8461,0.005097558783784867,1.1158844366336402
132,0.99832,0.839,0.0047406595020290125,1.2124769209635655
133,0.99802,0.8411,0.0057372138372040775,1.2008191998988484
134,0.99836,0.8391,0.005275478618466054,1.2149948022795467
135,0.99806,0.8405,0.006170468571179064,1.189256782767351
136,0.99808,0.8355,0.0056831836633839915,1.2545018387369264
137,0.99804,0.8414,0.006040109083060128,1.1317126645997446
138,0.99854,0.8391,0.004485877350372072,1.250969869655203
139,0.99826,0.8449,0.005431919352651546,1.170930721358725
140,0.99844,0.8435,0.004925350826514786,1.195589720799674
141,0.99842,0.8382,0.005736127842053212,1.2638675415049345
142,0.99826,0.8344,0.005226368019101944,1.2976574319334457
143,0.99844,0.8442,0.0051494667513730715,1.2230736541371352
144,0.99848,0.8377,0.004644930541177768,1.2217645631424678
145,0.99842,0.8424,0.004438661558587085,1.2062057651156863
146,0.9984,0.8426,0.004468166357351058,1.2088376390435303
147,0.9979,0.8426,0.0063336200839759875,1.2131531275942242
148,0.9983,0.8309,0.004617675502332979,1.3486370982263034
149,0.99872,0.8466,0.004288074665102084,1.1703055070567365
150,0.99834,0.8477,0.004975764888078105,1.1626949226880743
151,0.99852,0.8433,0.004961085188895272,1.1405068922835513
152,0.9984,0.8404,0.004336366250903141,1.2147249673006344
153,0.99832,0.835,0.005384097838159455,1.300218420858962
154,0.99832,0.8463,0.005194376190846268,1.1859148551647465
155,0.99822,0.8431,0.005105153458154688,1.1381335937843535
156,0.99866,0.8417,0.0038278986209198387,1.191753962727341
157,0.9981,0.8441,0.005415848855241541,1.1790792632598084
158,0.99882,0.8367,0.0037644656587947235,1.350113509657284
159,0.99826,0.8367,0.005423427499684543,1.2576954626499084
160,0.99854,0.843,0.004851669712677831,1.1948942940387601
161,0.999,0.8407,0.003678423378043423,1.2904817926022
162,0.99854,0.8463,0.004504665049883737,1.166134244610612
163,0.9986,0.8496,0.004135833777110016,1.2102811038018035
164,0.99856,0.8473,0.004735895560503249,1.174262711903253
165,0.9986,0.8398,0.0033920458921847304,1.326456924144643
166,0.99854,0.827,0.004803934073465714,1.4069587083313222
167,0.99884,0.8456,0.003655061282625062,1.244362981606144
168,0.99874,0.8434,0.0048314125099172675,1.2480687789474658
169,0.9986,0.8475,0.004521810563937755,1.281037289232682
170,0.99862,0.8418,0.0037497064253636256,1.3545037709509793
171,0.99828,0.8423,0.005229422940835553,1.2159677426369426
172,0.99876,0.8497,0.0034426490065070656,1.1523198703417001
173,0.99832,0.8343,0.004487369224865214,1.3504430672254997
174,0.99874,0.8468,0.003827414124843445,1.2183650261261307
175,0.99874,0.8431,0.0034256702927585245,1.3228557837752108
176,0.99844,0.8442,0.005477244331223574,1.1966433478846623
177,0.99878,0.8368,0.0038364900016775653,1.2954429865021782
178,0.99848,0.8367,0.004388125152591445,1.3285208921581984
179,0.9987,0.8417,0.004216407848877701,1.2206506868355727
180,0.99896,0.8375,0.0034673618131648752,1.3080812665654686
181,0.99884,0.8368,0.003595842071599356,1.3250072551831698
182,0.99876,0.8368,0.00412931019527493,1.2846574719888144
183,0.99874,0.8381,0.004280893154076932,1.2704498463164504
184,0.99866,0.8302,0.003937705519763305,1.4245286470594498
185,0.99878,0.8436,0.003924106686936438,1.2100478036287494
186,0.99874,0.8482,0.003795865816155543,1.2488244411322815
187,0.99896,0.8487,0.003790567431772126,1.224543574804696
188,0.99874,0.8385,0.0034684875435645928,1.3635769169004008
189,0.9983,0.8417,0.004800079411924695,1.2748751736991033
190,0.9988,0.8388,0.004169239439300463,1.2897038889703707
191,0.99878,0.8444,0.004019070619402609,1.2107148662792704
192,0.9989,0.8418,0.003803935498176379,1.2459191189834866
193,0.9988,0.846,0.00405793175317766,1.2689447228234416
194,0.99904,0.8456,0.0029820839003217177,1.2652150533510187
195,0.99854,0.837,0.004249674509164808,1.3026460349774018
196,0.99896,0.8373,0.003943962890692114,1.2834435077503132
197,0.99868,0.8482,0.004227592790684015,1.1903389291354298
198,0.99914,0.8402,0.002766645646918002,1.2740972614802493
199,0.99862,0.8393,0.004113911726985649,1.30441962246792
